Date,Open,High,Low,Close,Volume,Instrument,Ticker
2020-08-28,555.9749755859375,562.5,547.5,557.25,38696610,HDFCBANK,HDFCBANK.NS
2020-08-31,564.75,574.4000244140625,550.3499755859375,557.9249877929688,38501166,HDFCBANK,HDFCBANK.NS
2020-09-01,564.0,571.7999877929688,554.0,563.6500244140625,28877884,HDFCBANK,HDFCBANK.NS
2020-09-02,562.0499877929688,569.5,560.3499755859375,567.0750122070312,19761682,HDFCBANK,HDFCBANK.NS
2020-09-03,568.625,572.9749755859375,564.0,565.4500122070312,19833362,HDFCBANK,HDFCBANK.NS
2020-09-04,555.0,562.7000122070312,552.2000122070312,559.6500244140625,23661370,HDFCBANK,HDFCBANK.NS
2020-09-07,558.1500244140625,559.75,549.5,555.25,17615466,HDFCBANK,HDFCBANK.NS
2020-09-08,557.0,559.4000244140625,551.5,556.2249755859375,14624918,HDFCBANK,HDFCBANK.NS
2020-09-09,550.5,555.0,545.625,548.25,15728872,HDFCBANK,HDFCBANK.NS
2020-09-10,551.5,552.4249877929688,542.0,545.2750244140625,15188088,HDFCBANK,HDFCBANK.NS
2020-09-11,548.2249755859375,552.4249877929688,535.5,539.3250122070312,20794730,HDFCBANK,HDFCBANK.NS
2020-09-14,544.0,547.0,526.1749877929688,528.9749755859375,21650590,HDFCBANK,HDFCBANK.NS
2020-09-15,534.0,538.0750122070312,529.0499877929688,535.25,16505110,HDFCBANK,HDFCBANK.NS
2020-09-16,535.0999755859375,548.0,534.1749877929688,546.8250122070312,18710112,HDFCBANK,HDFCBANK.NS
2020-09-17,542.0,547.0,539.0,541.7999877929688,18318686,HDFCBANK,HDFCBANK.NS
2020-09-18,546.0,546.0999755859375,523.5999755859375,528.6500244140625,23481778,HDFCBANK,HDFCBANK.NS
2020-09-21,527.5,535.6749877929688,520.75,524.6500244140625,19842878,HDFCBANK,HDFCBANK.NS
2020-09-22,527.0250244140625,529.0750122070312,514.75,517.7000122070312,18620678,HDFCBANK,HDFCBANK.NS
2020-09-23,523.0,527.5,517.1749877929688,523.625,16079828,HDFCBANK,HDFCBANK.NS
2020-09-24,519.0,523.5,512.5,515.2000122070312,19809510,HDFCBANK,HDFCBANK.NS
2020-09-25,525.0,525.9749755859375,512.8250122070312,522.0,20321544,HDFCBANK,HDFCBANK.NS
2020-09-28,524.4749755859375,529.5,521.3250122070312,527.0999755859375,16152422,HDFCBANK,HDFCBANK.NS
2020-09-29,529.0,534.9500122070312,525.5,531.2750244140625,12644446,HDFCBANK,HDFCBANK.NS
2020-09-30,530.0,543.4500122070312,526.0,539.2999877929688,18813842,HDFCBANK,HDFCBANK.NS
2020-10-01,545.0499877929688,555.0,545.0499877929688,553.4749755859375,21203080,HDFCBANK,HDFCBANK.NS
