Date,Close,Volume,Instrument,Ticker
,^NSEI,^NSEI,,
2025-09-16,25239.099609375,240100,NIFTY 50,^NSEI
2025-09-17,25330.25,268900,NIFTY 50,^NSEI
2025-09-18,25423.599609375,272200,NIFTY 50,^NSEI
2025-09-19,25327.05078125,380400,NIFTY 50,^NSEI
2025-09-22,25202.349609375,254500,NIFTY 50,^NSEI
2025-09-23,25169.5,299200,NIFTY 50,^NSEI
2025-09-24,25056.900390625,244400,NIFTY 50,^NSEI
2025-09-25,24890.849609375,342500,NIFTY 50,^NSEI
2025-09-26,24654.69921875,291500,NIFTY 50,^NSEI
2025-09-29,24634.900390625,394400,NIFTY 50,^NSEI
2025-09-30,24611.099609375,303000,NIFTY 50,^NSEI
2025-10-01,24836.30078125,308900,NIFTY 50,^NSEI
2025-10-03,24894.25,365900,NIFTY 50,^NSEI
2025-10-06,25077.650390625,268800,NIFTY 50,^NSEI
2025-10-07,25108.30078125,288000,NIFTY 50,^NSEI
2025-10-08,25046.150390625,227400,NIFTY 50,^NSEI
2025-10-09,25181.80078125,286300,NIFTY 50,^NSEI
2025-10-10,25285.349609375,232900,NIFTY 50,^NSEI
2025-10-13,25227.349609375,234300,NIFTY 50,^NSEI
2025-10-14,25145.5,292100,NIFTY 50,^NSEI
2025-10-15,25323.55078125,289900,NIFTY 50,^NSEI
2025-10-16,25585.30078125,372800,NIFTY 50,^NSEI
2025-10-17,25709.849609375,422100,NIFTY 50,^NSEI
2025-10-20,25843.150390625,301100,NIFTY 50,^NSEI
2025-10-21,25868.599609375,42500,NIFTY 50,^NSEI
2025-10-23,25891.400390625,448400,NIFTY 50,^NSEI
2025-10-24,25795.150390625,284900,NIFTY 50,^NSEI
2025-10-27,25966.05078125,266300,NIFTY 50,^NSEI
2025-10-28,25936.19921875,395200,NIFTY 50,^NSEI
2025-10-29,26053.900390625,321900,NIFTY 50,^NSEI
2025-10-30,25877.849609375,257400,NIFTY 50,^NSEI
2025-10-31,25722.099609375,334400,NIFTY 50,^NSEI
2025-11-03,25763.349609375,23300,NIFTY 50,^NSEI
2025-11-04,25597.650390625,305100,NIFTY 50,^NSEI
2025-11-06,25509.69921875,371900,NIFTY 50,^NSEI
2025-11-07,25492.30078125,305600,NIFTY 50,^NSEI
2025-11-10,25574.349609375,243600,NIFTY 50,^NSEI
2025-11-11,25694.94921875,297700,NIFTY 50,^NSEI
2025-11-12,25875.80078125,312600,NIFTY 50,^NSEI
2025-11-13,25879.150390625,385200,NIFTY 50,^NSEI
2025-11-14,25910.05078125,518900,NIFTY 50,^NSEI
2025-11-17,26013.44921875,281800,NIFTY 50,^NSEI
2025-11-18,25910.05078125,280000,NIFTY 50,^NSEI
2025-11-19,26052.650390625,250100,NIFTY 50,^NSEI
2025-11-20,26192.150390625,240400,NIFTY 50,^NSEI
2025-11-21,26068.150390625,235600,NIFTY 50,^NSEI
2025-11-24,25959.5,464700,NIFTY 50,^NSEI
2025-11-25,25884.80078125,260500,NIFTY 50,^NSEI
2025-11-26,26205.30078125,275300,NIFTY 50,^NSEI
2025-11-27,26215.55078125,240300,NIFTY 50,^NSEI
2025-11-28,26202.94921875,202500,NIFTY 50,^NSEI
2025-12-01,26175.75,213800,NIFTY 50,^NSEI
2025-12-02,26032.19921875,254800,NIFTY 50,^NSEI
2025-12-03,25986.0,265700,NIFTY 50,^NSEI
2025-12-04,26033.75,248100,NIFTY 50,^NSEI
2025-12-05,26186.44921875,249300,NIFTY 50,^NSEI
2025-12-08,25960.55078125,320700,NIFTY 50,^NSEI
2025-12-09,25839.650390625,276000,NIFTY 50,^NSEI
2025-12-10,25758.0,207900,NIFTY 50,^NSEI
2025-12-11,25898.55078125,206100,NIFTY 50,^NSEI
2025-12-12,26046.94921875,216300,NIFTY 50,^NSEI
2025-12-15,26027.30078125,181600,NIFTY 50,^NSEI
2025-12-16,25860.099609375,264400,NIFTY 50,^NSEI
2025-12-17,25818.55078125,206500,NIFTY 50,^NSEI
2025-12-18,25815.55078125,197600,NIFTY 50,^NSEI
2025-12-19,25966.400390625,382900,NIFTY 50,^NSEI
2025-12-22,26172.400390625,253000,NIFTY 50,^NSEI
2025-12-23,26177.150390625,216600,NIFTY 50,^NSEI
2025-12-24,26142.099609375,188800,NIFTY 50,^NSEI
2025-12-26,26042.30078125,142200,NIFTY 50,^NSEI
2025-12-29,25942.099609375,234300,NIFTY 50,^NSEI
2025-12-30,25938.849609375,396900,NIFTY 50,^NSEI
2025-12-31,26129.599609375,246300,NIFTY 50,^NSEI
2026-01-01,26146.55078125,425600,NIFTY 50,^NSEI
2026-01-02,26328.55078125,357500,NIFTY 50,^NSEI
2026-01-05,26250.30078125,338800,NIFTY 50,^NSEI
2026-01-06,26178.69921875,383000,NIFTY 50,^NSEI
2026-01-07,26140.75,338200,NIFTY 50,^NSEI
2026-01-08,25876.849609375,328500,NIFTY 50,^NSEI
2026-01-09,25683.30078125,348800,NIFTY 50,^NSEI
2026-01-12,25790.25,275800,NIFTY 50,^NSEI
2026-01-13,25732.30078125,339500,NIFTY 50,^NSEI
2026-01-14,25665.599609375,393100,NIFTY 50,^NSEI
2026-01-16,25694.349609375,434000,NIFTY 50,^NSEI
2026-01-19,25585.5,443100,NIFTY 50,^NSEI
2026-01-20,25232.5,409800,NIFTY 50,^NSEI
2026-01-21,25157.5,395600,NIFTY 50,^NSEI
2026-01-22,25289.900390625,486400,NIFTY 50,^NSEI
2026-01-23,25048.650390625,393900,NIFTY 50,^NSEI
2026-01-27,25175.400390625,618700,NIFTY 50,^NSEI
2026-01-28,25342.75,574900,NIFTY 50,^NSEI
2026-01-29,25418.900390625,582400,NIFTY 50,^NSEI
2026-01-30,25320.650390625,508400,NIFTY 50,^NSEI
2026-02-02,25088.400390625,449200,NIFTY 50,^NSEI
2026-02-03,25727.55078125,637300,NIFTY 50,^NSEI
2026-02-04,25776.0,429800,NIFTY 50,^NSEI
2026-02-05,25642.80078125,343800,NIFTY 50,^NSEI
2026-02-06,25693.69921875,375500,NIFTY 50,^NSEI
2026-02-09,25867.30078125,359400,NIFTY 50,^NSEI
2026-02-10,25935.150390625,460900,NIFTY 50,^NSEI
2026-02-11,25953.849609375,331400,NIFTY 50,^NSEI
2026-02-12,25807.19921875,419400,NIFTY 50,^NSEI
2026-02-13,25471.099609375,453500,NIFTY 50,^NSEI
2026-02-16,25682.75,275800,NIFTY 50,^NSEI
2026-02-17,25725.400390625,344100,NIFTY 50,^NSEI
2026-02-18,25819.349609375,310200,NIFTY 50,^NSEI
2026-02-19,25454.349609375,298200,NIFTY 50,^NSEI
2026-02-20,25571.25,296600,NIFTY 50,^NSEI
2026-02-23,25713.0,313700,NIFTY 50,^NSEI
2026-02-24,25424.650390625,439100,NIFTY 50,^NSEI
2026-02-25,25482.5,414200,NIFTY 50,^NSEI
2026-02-26,25496.55078125,405200,NIFTY 50,^NSEI
2026-02-27,25178.650390625,438900,NIFTY 50,^NSEI
2026-03-02,24865.69921875,519200,NIFTY 50,^NSEI
2026-03-04,24480.5,599000,NIFTY 50,^NSEI
2026-03-05,24765.900390625,504300,NIFTY 50,^NSEI
2026-03-06,24450.44921875,433400,NIFTY 50,^NSEI
2026-03-09,24028.05078125,526900,NIFTY 50,^NSEI
2026-03-10,24261.599609375,444300,NIFTY 50,^NSEI
2026-03-11,23866.849609375,407400,NIFTY 50,^NSEI
2026-03-12,23639.150390625,501000,NIFTY 50,^NSEI
2026-03-13,23151.099609375,519800,NIFTY 50,^NSEI
2026-03-16,23408.80078125,540300,NIFTY 50,^NSEI
2026-03-17,23581.150390625,458800,NIFTY 50,^NSEI
2026-03-18,23777.80078125,382900,NIFTY 50,^NSEI
2026-03-19,23002.150390625,550100,NIFTY 50,^NSEI
2026-03-20,23114.5,663300,NIFTY 50,^NSEI
2026-03-23,22512.650390625,550300,NIFTY 50,^NSEI
2026-03-24,22912.400390625,538100,NIFTY 50,^NSEI
