Date,Close,Volume,Instrument,Ticker
,TCS.NS,TCS.NS,,
2025-03-25,3488.266357421875,3135390,TCS,TCS.NS
2025-03-26,3467.33349609375,1734499,TCS,TCS.NS
2025-03-27,3482.019775390625,2528474,TCS,TCS.NS
2025-03-28,3439.05712890625,2051919,TCS,TCS.NS
2025-04-01,3386.27197265625,2618493,TCS,TCS.NS
2025-04-02,3379.7392578125,1764313,TCS,TCS.NS
2025-04-03,3245.46337890625,4537821,TCS,TCS.NS
2025-04-04,3146.5205078125,5317367,TCS,TCS.NS
2025-04-07,3122.345458984375,6623955,TCS,TCS.NS
2025-04-08,3140.369140625,5557558,TCS,TCS.NS
2025-04-09,3096.16748046875,2990265,TCS,TCS.NS
2025-04-11,3081.7666015625,7108961,TCS,TCS.NS
2025-04-15,3097.69287109375,3512160,TCS,TCS.NS
2025-04-16,3122.1064453125,2384391,TCS,TCS.NS
2025-04-17,3146.043701171875,2932346,TCS,TCS.NS
2025-04-21,3167.69189453125,2432946,TCS,TCS.NS
2025-04-22,3160.82568359375,2710498,TCS,TCS.NS
2025-04-23,3254.856689453125,3543923,TCS,TCS.NS
2025-04-24,3243.985107421875,2252175,TCS,TCS.NS
2025-04-25,3288.235107421875,2742991,TCS,TCS.NS
2025-04-28,3283.943603515625,1593296,TCS,TCS.NS
2025-04-29,3311.60009765625,1578332,TCS,TCS.NS
2025-04-30,3293.6708984375,2809332,TCS,TCS.NS
2025-05-02,3272.02294921875,1721761,TCS,TCS.NS
2025-05-05,3294.243408203125,1284443,TCS,TCS.NS
2025-05-06,3299.679443359375,1324763,TCS,TCS.NS
2025-05-07,3285.4697265625,1477128,TCS,TCS.NS
2025-05-08,3289.09326171875,2543591,TCS,TCS.NS
2025-05-09,3280.89208984375,2531757,TCS,TCS.NS
2025-05-12,3452.646728515625,2228678,TCS,TCS.NS
2025-05-13,3352.130859375,3062887,TCS,TCS.NS
2025-05-14,3384.26904296875,2119499,TCS,TCS.NS
2025-05-15,3414.0234375,3548330,TCS,TCS.NS
2025-05-16,3396.285400390625,1666727,TCS,TCS.NS
2025-05-19,3355.754638671875,2537377,TCS,TCS.NS
2025-05-20,3336.20458984375,2038374,TCS,TCS.NS
2025-05-21,3362.43017578125,1440153,TCS,TCS.NS
2025-05-22,3315.891357421875,2034383,TCS,TCS.NS
