Date,Close,Volume,Instrument,Ticker
,HDFCBANK.NS,HDFCBANK.NS,,
2024-10-30,841.8099365234375,32715724,HDFCBANK,HDFCBANK.NS
2024-10-31,842.3438720703125,22895912,HDFCBANK,HDFCBANK.NS
2024-11-01,843.1203002929688,1759692,HDFCBANK,HDFCBANK.NS
2024-11-04,831.8612060546875,28089248,HDFCBANK,HDFCBANK.NS
2024-11-05,853.0933227539062,44232406,HDFCBANK,HDFCBANK.NS
2024-11-06,851.83154296875,27787910,HDFCBANK,HDFCBANK.NS
2024-11-07,847.6094360351562,18895456,HDFCBANK,HDFCBANK.NS
2024-11-08,851.4432373046875,19902986,HDFCBANK,HDFCBANK.NS
2024-11-11,857.1942138671875,24565362,HDFCBANK,HDFCBANK.NS
2024-11-12,833.8510131835938,31395406,HDFCBANK,HDFCBANK.NS
2024-11-13,815.9674682617188,35728500,HDFCBANK,HDFCBANK.NS
2024-11-14,821.5,27146470,HDFCBANK,HDFCBANK.NS
2024-11-18,827.4934692382812,27081968,HDFCBANK,HDFCBANK.NS
2024-11-19,845.5225830078125,50981272,HDFCBANK,HDFCBANK.NS
2024-11-21,845.0130004882812,35716512,HDFCBANK,HDFCBANK.NS
2024-11-22,847.1483154296875,24773612,HDFCBANK,HDFCBANK.NS
2024-11-25,866.560546875,427737274,HDFCBANK,HDFCBANK.NS
2024-11-26,866.5363159179688,30935566,HDFCBANK,HDFCBANK.NS
2024-11-27,879.5181884765625,32714976,HDFCBANK,HDFCBANK.NS
2024-11-28,870.224609375,35722392,HDFCBANK,HDFCBANK.NS
2024-11-29,871.6320190429688,27669536,HDFCBANK,HDFCBANK.NS
2024-12-02,875.8298950195312,15110876,HDFCBANK,HDFCBANK.NS
2024-12-03,886.3124389648438,43410242,HDFCBANK,HDFCBANK.NS
2024-12-04,902.7157592773438,44669084,HDFCBANK,HDFCBANK.NS
2024-12-05,905.457763671875,39682714,HDFCBANK,HDFCBANK.NS
2024-12-06,900.6531982421875,17783156,HDFCBANK,HDFCBANK.NS
2024-12-09,907.5203247070312,26947912,HDFCBANK,HDFCBANK.NS
2024-12-10,906.5982055664062,13325480,HDFCBANK,HDFCBANK.NS
2024-12-11,904.1716918945312,14045426,HDFCBANK,HDFCBANK.NS
2024-12-12,902.3032836914062,17293790,HDFCBANK,HDFCBANK.NS
2024-12-13,908.3695678710938,19009002,HDFCBANK,HDFCBANK.NS
2024-12-16,905.1907958984375,13107082,HDFCBANK,HDFCBANK.NS
2024-12-17,889.6853637695312,21079532,HDFCBANK,HDFCBANK.NS
2024-12-18,878.7417602539062,23422312,HDFCBANK,HDFCBANK.NS
2024-12-19,870.3944702148438,25380770,HDFCBANK,HDFCBANK.NS
2024-12-20,859.7177734375,25692348,HDFCBANK,HDFCBANK.NS
2024-12-23,874.0342407226562,11044592,HDFCBANK,HDFCBANK.NS
2024-12-24,872.6268920898438,14485834,HDFCBANK,HDFCBANK.NS
2024-12-26,869.0598754882812,10481678,HDFCBANK,HDFCBANK.NS
2024-12-27,872.69970703125,7259330,HDFCBANK,HDFCBANK.NS
